,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
2050,3828,81,Glycerophosphoglycerols,1.0,subclass,1.0,Library
2051,3832,1341,,,,2.0,Insilico
2052,3836,114,Phosphate esters,1.0,subclass,3.0,Library
2053,3838,710,Steroids and steroid derivatives,0.7666666666666666,class,6.0,Insilico
2054,3846,1566,null,1.0,subclass,1.0,Insilico
2055,3851,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
2056,3852,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
2057,3853,152,Lipids and lipid-like molecules,0.6666666666666666,superclass,6.0,Library
2058,3854,326,N/A,1.0,subclass,1.0,Library
2059,3856,266,Carboximidic acids,1.0,subclass,1.0,Library
2060,3858,46,,,,,
2061,3859,819,Dicarboxylic acids and derivatives,1.1,subclass,2.0,Insilico
2062,3860,1305,null,1.1,subclass,3.0,Insilico
2063,3861,196,,,,,
2064,3864,219,Carboxylic acids and derivatives,1.1,class,3.0,Insilico
2065,3867,108,,,,,
2066,3870,555,,,,,
2067,3873,217,,,,,
2068,3874,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2069,3877,1074,null,0.7666666666666666,subclass,3.0,Insilico
2070,3878,1074,null,0.7666666666666666,subclass,3.0,Insilico
2071,3880,59,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
2072,3884,867,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Library
2073,3886,813,Sesquiterpenoids,1.1,subclass,2.0,Insilico
2074,3887,407,,,,,
2075,3889,380,Lipids and lipid-like molecules,0.85,superclass,4.0,Insilico
2076,3892,90,Tetraterpenoids,1.0,subclass,2.0,Library
2077,3893,90,Tetraterpenoids,1.0,subclass,2.0,Library
2078,3894,90,Tetraterpenoids,1.0,subclass,2.0,Library
2079,3898,59,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
2080,3902,497,N/A,0.75,subclass,4.0,Library
2081,3904,1189,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
2082,3906,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
2083,3914,266,Carboximidic acids,1.0,subclass,1.0,Library
2084,3916,168,Lipids and lipid-like molecules,0.625,superclass,16.0,Insilico
2085,3919,1241,,,,,
2086,3920,758,,,,,
2087,3921,199,Organic acids and derivatives,0.6666666666666666,superclass,3.0,Library
2088,3922,1248,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
2089,3923,266,Carboximidic acids,1.0,subclass,1.0,Library
2090,3925,1307,Amines,1.0,subclass,1.0,Insilico
2091,3927,337,null,1.1,subclass,2.0,Insilico
2092,3930,1047,"Amino acids, peptides, and analogues",0.85,subclass,4.0,Insilico
2093,3931,960,Alcohols and polyols,0.7666666666666666,subclass,3.0,Insilico
2094,3934,854,,,,,
2095,3935,705,N/A,0.6,superclass,4.0,Library
2096,3937,882,N/A,1.0,subclass,2.0,Library
2097,3943,164,Lipids and lipid-like molecules,0.5555555555555556,superclass,9.0,Library
2098,3944,164,Lipids and lipid-like molecules,0.5555555555555556,superclass,9.0,Library
2099,3947,1376,Pyridinium derivatives,1.1,subclass,4.0,Library
2100,3948,1376,Pyridinium derivatives,1.1,subclass,4.0,Library
2101,3951,736,,,,,
2102,3952,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
2103,3953,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
2104,3954,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
2105,3957,27,,,,,
2106,3959,497,N/A,0.75,subclass,4.0,Library
2107,3961,46,,,,,
2108,3965,90,Tetraterpenoids,1.0,subclass,2.0,Library
2109,3966,90,Tetraterpenoids,1.0,subclass,2.0,Library
2110,3967,457,,,,,
2111,3970,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
2112,3972,1169,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
2113,3974,56,,,,,
2114,3975,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
2115,3976,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
2116,3977,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
2117,3979,1226,,,,,
2118,3984,291,Fatty acid esters,1.1,subclass,4.0,Insilico
2119,3985,80,Lipids and lipid-like molecules,0.9181818181818182,superclass,11.0,Insilico
2120,3986,291,Fatty acid esters,1.1,subclass,4.0,Insilico
2121,3987,164,Lipids and lipid-like molecules,0.5555555555555556,superclass,9.0,Library
2122,3988,199,Organic acids and derivatives,0.6666666666666666,superclass,3.0,Library
2123,3989,464,,,,7.0,Insilico
2124,3993,38,,,,,
2125,3994,367,,,,,
2126,3995,108,,,,,
2127,3997,1499,Fatty Acyls,1.1,class,2.0,Insilico
2128,3998,300,,,,,
2129,4000,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2130,4003,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
2131,4005,1126,,,,,
2132,4007,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
2133,4008,196,,,,,
2134,4009,867,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Library
2135,4012,2,,,,,
2136,4014,806,Carboxylic acids and derivatives,0.9,class,5.0,Insilico
2137,4015,297,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
2138,4016,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
2139,4017,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
2140,4018,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
2141,4020,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
2142,4025,208,Lipids and lipid-like molecules,1.1,superclass,6.0,Insilico
2143,4026,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
2144,4027,98,N/A,0.7,superclass,10.0,Library
2145,4032,390,Fatty Acyls,0.8692307692307693,class,13.0,Insilico
2146,4033,390,Fatty Acyls,0.8692307692307693,class,13.0,Insilico
2147,4034,390,Fatty Acyls,0.8692307692307693,class,13.0,Insilico
2148,4035,390,Fatty Acyls,0.8692307692307693,class,13.0,Insilico
2149,4036,174,,,,,
2150,4037,199,Organic acids and derivatives,0.6666666666666666,superclass,3.0,Library
2151,4038,108,,,,,
2152,4039,56,,,,,
2153,4040,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
2154,4041,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
2155,4043,407,,,,,
2156,4046,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
2157,4047,596,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
2158,4048,199,Organic acids and derivatives,0.6666666666666666,superclass,3.0,Library
2159,4051,492,,,,,
2160,4054,296,Lipids and lipid-like molecules,1.1,superclass,5.0,Insilico
2161,4056,782,Benzenoids,0.7666666666666666,superclass,3.0,Insilico
2162,4062,32,,,,,
2163,4063,445,N/A,1.0,subclass,1.0,Library
2164,4066,2,,,,,
2165,4067,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
2166,4070,196,,,,,
2167,4071,90,Tetraterpenoids,1.0,subclass,2.0,Library
2168,4072,196,,,,,
2169,4074,182,,,,,
2170,4075,867,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Library
2171,4078,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
2172,4079,450,,,,,
2173,4082,190,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
2174,4083,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
2175,4084,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
2176,4087,387,Lipids and lipid-like molecules,0.9,superclass,5.0,Insilico
2177,4088,387,Lipids and lipid-like molecules,0.9,superclass,5.0,Insilico
2178,4093,90,Tetraterpenoids,1.0,subclass,2.0,Library
2179,4095,26,,,,,
2180,4099,108,,,,,
2181,4100,264,,,,,
2182,4103,637,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
2183,4106,1100,,,,,
2184,4110,565,,,,,
2185,4112,296,Lipids and lipid-like molecules,1.1,superclass,5.0,Insilico
2186,4114,196,,,,,
2187,4115,196,,,,,
2188,4116,196,,,,,
2189,4117,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2190,4119,1300,Fatty Acyls,0.7666666666666666,class,3.0,Insilico
2191,4120,196,,,,,
2192,4126,830,,,,,
2193,4128,182,,,,,
2194,4130,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
2195,4133,988,,,,,
2196,4138,283,,,,,
2197,4140,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
2198,4143,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
2199,4144,816,,,,,
2200,4146,387,Lipids and lipid-like molecules,0.9,superclass,5.0,Insilico
2201,4147,152,Lipids and lipid-like molecules,0.6666666666666666,superclass,6.0,Library
2202,4149,426,,,,,
2203,4150,426,,,,,
2204,4153,90,Tetraterpenoids,1.0,subclass,2.0,Library
2205,4155,76,N/A,1.0,subclass,2.0,Library
2206,4156,76,N/A,1.0,subclass,2.0,Library
2207,4157,426,,,,,
2208,4160,328,,,,,
2209,4166,325,,,,,
2210,4170,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
2211,4172,1261,,,,,
2212,4174,182,,,,,
2213,4177,311,,,,,
2214,4179,228,Lipids and lipid-like molecules,0.7097560975609756,superclass,41.0,Insilico
2215,4180,103,Organic acids and derivatives,0.7,superclass,5.0,Insilico
2216,4181,838,null,1.1,subclass,2.0,Insilico
2217,4182,325,,,,,
2218,4184,207,,,,,
2219,4190,33,Organic acids and derivatives,0.6666666666666666,superclass,3.0,Library
2220,4191,397,,,,,
2221,4195,389,Benzophenones,1.1,subclass,3.0,Insilico
2222,4201,56,,,,,
2223,4202,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
2224,4203,100,Lipids and lipid-like molecules,0.6363636363636364,superclass,11.0,Library
2225,4204,387,Lipids and lipid-like molecules,0.9,superclass,5.0,Insilico
2226,4206,63,Fatty acid esters,1.0,subclass,1.0,Library
2227,4210,66,,,,,
2228,4211,328,,,,,
2229,4217,32,,,,,
2230,4219,182,,,,,
2231,4221,483,Organooxygen compounds,1.1,class,5.0,Insilico
2232,4222,566,Benzene and substituted derivatives,1.1,class,3.0,Insilico
2233,4224,103,Organic acids and derivatives,0.7,superclass,5.0,Insilico
2234,4225,110,,,,,
2235,4226,1019,N/A,1.0,subclass,2.0,Library
2236,4227,1397,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
2237,4228,90,Tetraterpenoids,1.0,subclass,2.0,Library
2238,4229,677,Lipids and lipid-like molecules,0.85,superclass,4.0,Insilico
2239,4230,90,Tetraterpenoids,1.0,subclass,2.0,Library
2240,4232,44,,,,,
2241,4235,98,N/A,0.7,superclass,10.0,Library
2242,4236,815,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
2243,4238,466,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
2244,4239,56,,,,,
2245,4240,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
2246,4241,92,,,,,
2247,4242,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
2248,4243,573,"Amino acids, peptides, and analogues",0.8142857142857143,subclass,7.0,Insilico
2249,4245,611,N/A,1.0,subclass,2.0,Library
2250,4246,648,Carboxylic acids and derivatives,0.7666666666666666,class,3.0,Insilico
2251,4252,855,,,,,
2252,4256,433,,,,4.0,Insilico
2253,4257,758,,,,,
2254,4258,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2255,4259,464,,,,7.0,Insilico
2256,4261,32,,,,,
2257,4262,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2258,4264,464,,,,7.0,Insilico
2259,4265,182,,,,,
2260,4266,483,Organooxygen compounds,1.1,class,5.0,Insilico
2261,4267,483,Organooxygen compounds,1.1,class,5.0,Insilico
2262,4268,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2263,4269,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2264,4270,1294,,,,2.0,Insilico
2265,4272,90,Tetraterpenoids,1.0,subclass,2.0,Library
2266,4273,1491,,,,,
2267,4275,179,,,,,
2268,4277,474,,,,3.0,Insilico
2269,4279,90,Tetraterpenoids,1.0,subclass,2.0,Library
2270,4283,114,Phosphate esters,1.0,subclass,3.0,Library
2271,4289,179,,,,,
2272,4292,576,,,,,
2273,4293,433,,,,4.0,Insilico
2274,4294,60,,,,,
2275,4295,1255,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
2276,4296,90,Tetraterpenoids,1.0,subclass,2.0,Library
2277,4297,90,Tetraterpenoids,1.0,subclass,2.0,Library
2278,4298,90,Tetraterpenoids,1.0,subclass,2.0,Library
2279,4299,90,Tetraterpenoids,1.0,subclass,2.0,Library
2280,4302,1468,,,,2.0,Insilico
2281,4304,103,Organic acids and derivatives,0.7,superclass,5.0,Insilico
2282,4306,903,,,,,
2283,4309,188,,,,,
2284,4310,1324,,,,,
2285,4311,519,N/A,1.0,subclass,1.0,Library
2286,4313,31,,,,,
2287,4316,1491,,,,,
2288,4318,1342,,,,3.0,Insilico
2289,4319,1342,,,,3.0,Insilico
2290,4320,721,,,,,
2291,4321,288,Carboxylic acids and derivatives,0.7666666666666666,class,3.0,Insilico
2292,4328,32,,,,,
2293,4333,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
2294,4334,325,,,,,
2295,4336,90,Tetraterpenoids,1.0,subclass,2.0,Library
2296,4337,357,N/A,1.0,subclass,2.0,Library
2297,4341,666,,,,,
2298,4344,519,N/A,1.0,subclass,1.0,Library
2299,4345,199,Organic acids and derivatives,0.6666666666666666,superclass,3.0,Library
2300,4346,979,,,,,
2301,4347,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2302,4348,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2303,4354,63,Fatty acid esters,1.0,subclass,1.0,Library
2304,4359,110,,,,,
2305,4362,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
2306,4363,179,,,,,
2307,4364,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2308,4367,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2309,4369,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2310,4370,125,Glycerophosphoethanolamines,1.1,subclass,2.0,Insilico
2311,4371,519,N/A,1.0,subclass,1.0,Library
2312,4373,1491,,,,,
2313,4375,179,,,,,
2314,4376,508,Organooxygen compounds,0.7666666666666666,class,3.0,Insilico
2315,4377,508,Organooxygen compounds,0.7666666666666666,class,3.0,Insilico
2316,4378,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2317,4379,168,Lipids and lipid-like molecules,0.625,superclass,16.0,Insilico
2318,4381,141,,,,,
2319,4384,1440,"Amino acids, peptides, and analogues",1.1,subclass,3.0,Insilico
2320,4387,119,,,,,
2321,4389,527,Organooxygen compounds,1.1,class,2.0,Insilico
2322,4390,233,Lipids and lipid-like molecules,0.7363636363636363,superclass,22.0,Insilico
2323,4391,717,,,,,
2324,4392,119,,,,,
2325,4393,81,Glycerophosphoglycerols,1.0,subclass,1.0,Library
2326,4394,141,,,,,
2327,4395,153,null,1.1,subclass,3.0,Insilico
2328,4396,179,,,,,
2329,4397,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
2330,4398,32,,,,,
2331,4401,228,Lipids and lipid-like molecules,0.7097560975609756,superclass,41.0,Insilico
2332,4402,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
2333,4403,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2334,4407,141,,,,,
2335,4409,917,Organoheterocyclic compounds,0.7666666666666666,superclass,3.0,Insilico
2336,4410,32,,,,,
2337,4411,666,,,,,
2338,4413,20,,,,,
2339,4414,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2340,4415,917,Organoheterocyclic compounds,0.7666666666666666,superclass,3.0,Insilico
2341,4416,1654,Organooxygen compounds,1.1,class,2.0,Insilico
2342,4419,179,,,,,
2343,4421,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2344,4422,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
2345,4426,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
2346,4427,8,,,,,
2347,4428,168,Lipids and lipid-like molecules,0.625,superclass,16.0,Insilico
2348,4429,141,,,,,
2349,4432,233,Lipids and lipid-like molecules,0.7363636363636363,superclass,22.0,Insilico
2350,4435,274,,,,,
2351,4436,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2352,4437,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2353,4440,978,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
2354,4441,495,Fatty amides,1.0,subclass,1.0,Library
2355,4442,119,,,,,
2356,4443,119,,,,,
2357,4445,399,Carbohydrates and carbohydrate conjugates,0.8142857142857143,subclass,7.0,Insilico
2358,4446,399,Carbohydrates and carbohydrate conjugates,0.8142857142857143,subclass,7.0,Insilico
2359,4447,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2360,4448,464,,,,7.0,Insilico
2361,4449,213,N/A,0.6,superclass,5.0,Library
2362,4450,213,N/A,0.6,superclass,5.0,Library
2363,4451,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
2364,4454,1082,,,,,
2365,4455,462,,,,,
2366,4459,303,,,,,
2367,4462,119,,,,,
2368,4466,63,Fatty acid esters,1.0,subclass,1.0,Library
2369,4467,56,,,,,
2370,4468,119,,,,,
2371,4470,1145,Glycerophosphoethanolamines,1.0,subclass,2.0,Library
2372,4471,1145,Glycerophosphoethanolamines,1.0,subclass,2.0,Library
2373,4474,141,,,,,
2374,4476,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2375,4479,29,Glycerophosphoglycerols,0.8571428571428571,subclass,7.0,Library
2376,4480,29,Glycerophosphoglycerols,0.8571428571428571,subclass,7.0,Library
2377,4482,198,,,,,
2378,4483,1252,"Amino acids, peptides, and analogues",1.1,subclass,4.0,Insilico
2379,4484,1185,"Bile acids, alcohols and derivatives",1.1,subclass,2.0,Library
2380,4485,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2381,4486,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2382,4487,1403,Organic acids and derivatives,1.1,superclass,2.0,Insilico
2383,4488,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2384,4489,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
2385,4491,179,,,,,
2386,4492,763,,,,,
2387,4493,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
2388,4494,773,Glycerophosphocholines,0.7666666666666666,subclass,3.0,Insilico
2389,4495,141,,,,,
2390,4501,102,N/A,0.6666666666666666,superclass,6.0,Library
2391,4505,119,,,,,
2392,4508,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
2393,4509,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
2394,4510,119,,,,,
2395,4511,32,,,,,
2396,4512,32,,,,,
2397,4514,163,N/A,1.0,subclass,1.0,Library
2398,4519,32,,,,,
2399,4522,179,,,,,
2400,4523,303,,,,,
2401,4525,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
2402,4526,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
2403,4530,8,,,,,
2404,4531,962,Carboxylic acids and derivatives,0.75,class,4.0,Insilico
2405,4532,721,,,,,
2406,4533,102,N/A,0.6666666666666666,superclass,6.0,Library
2407,4534,1090,,,,,
2408,4535,29,Glycerophosphoglycerols,0.8571428571428571,subclass,7.0,Library
2409,4536,29,Glycerophosphoglycerols,0.8571428571428571,subclass,7.0,Library
2410,4537,114,Phosphate esters,1.0,subclass,3.0,Library
2411,4539,427,,,,,
2412,4540,390,Fatty Acyls,0.8692307692307693,class,13.0,Insilico
2413,4541,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
2414,4542,29,Glycerophosphoglycerols,0.8571428571428571,subclass,7.0,Library
2415,4543,29,Glycerophosphoglycerols,0.8571428571428571,subclass,7.0,Library
2416,4545,516,N/A,1.0,subclass,1.0,Library
2417,4546,516,N/A,1.0,subclass,1.0,Library
2418,4548,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
2419,4549,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
2420,4551,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
2421,4552,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
2422,4554,1319,Fatty acid esters,1.1,subclass,2.0,Insilico
2423,4557,978,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
2424,4558,198,,,,,
2425,4559,908,Carbohydrates and carbohydrate conjugates,0.85,subclass,4.0,Insilico
2426,4560,908,Carbohydrates and carbohydrate conjugates,0.85,subclass,4.0,Insilico
2427,4561,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
2428,4562,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
2429,4563,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
2430,4568,155,Organic oxygen compounds,0.603448275862069,superclass,58.0,Insilico
