,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
1516,CC(C)=C(CC1C(CCC1(C)O)C(C)=C)C(O)=O,InChIKey=ASZQRAIGXCXFGJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homomonocyclic compounds
1517,CC(C)(C)C1=CC(=C(O)C(C=O)=C1)C(C)(C)C,InChIKey=RRIQVLZDOZPJTH-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Hydroxybenzaldehydes,Aromatic homomonocyclic compounds
1518,OC(=O)CCCCCCCCCCC(=O)NCCCCNC(=O)CCCCCCCCCCC(O)=O,InChIKey=UICHSPDSJRPZRK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
1519,None,None,None,None,None,None,None,None
1520,None,None,None,None,None,None,None,None
1521,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCCOC1OCC(O)C(O)C1O,InChIKey=XRDBGKKUBKNEEH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Aliphatic heteromonocyclic compounds
1522,None,None,None,None,None,None,None,None
1523,None,None,None,None,None,None,None,None
1524,None,None,None,None,None,None,None,None
1525,CCCOCCOCCOCCOCCOCCOCCN,InChIKey=OYJIAQGIPQSNNJ-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Aliphatic acyclic compounds
1526,None,None,None,None,None,None,None,None
1527,CCCCCCCCCCCCCCCCC(=O)OCC(O)C(O)C(O)C(O)CO,InChIKey=HHDPVAWEHYEXCB-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Aliphatic acyclic compounds
1528,CCCCCCCCCCCCCCCC(=O)OCC1CO1,InChIKey=KYVUJPJYTYQNGJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Glycidol esters,Aliphatic heteromonocyclic compounds
1529,CCCCOCCOCCN\C(NCc1c(C)nn(CCOC)c1C)=N/C,InChIKey=OSGATDIIICEYLF-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Azoles,Pyrazoles,Pyrazoles,Aromatic heteromonocyclic compounds
1530,None,None,None,None,None,None,None,None
1531,None,None,None,None,None,None,None,None
1532,None,None,None,None,None,None,None,None
1533,COC(=O)C1(C)CCC(O)C2(C)C1CC(OC(C)=O)C1=C2C(O)CC(C)(C=C)C1O,InChIKey=OKEBEOPRWZEJIC-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic homopolycyclic compounds
1534,CCCCCCCCCCCCCCOCCCN(CCO)CCO,InChIKey=CSMJIYYMQPJJKQ-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,2-aminoalcohols",Aliphatic acyclic compounds
1535,CCCCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)C(C)N=C(C)O,InChIKey=OXBPOYLBXPNENO-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic acyclic compounds
1536,None,None,None,None,None,None,None,None
1537,None,None,None,None,None,None,None,None
1538,OCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCO,InChIKey=RQFGYSZXBVXXIR-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,2-diacylglycerols",Aliphatic acyclic compounds
1539,CC(O)=NCCC1=CNC2=C1C=C(O)C=C2,InChIKey=MVAWJSIDNICKHF-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Hydroxyindoles,Hydroxyindoles,Aromatic heteropolycyclic compounds
1540,None,None,None,None,None,None,None,None
1541,None,None,None,None,None,None,None,None
1542,None,None,None,None,None,None,None,None
1543,None,None,None,None,None,None,None,None
1544,None,None,None,None,None,None,None,None
1545,None,None,None,None,None,None,None,None
1546,CCCCCCCCCC(CCCCCCCCC)OC(=O)NC(CCC(O)=O)(CCC(O)=O)CCC(O)=O,InChIKey=GHAQVDWKNYKIRA-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,Aliphatic acyclic compounds
1547,None,None,None,None,None,None,None,None
1548,CC(=O)OC1C(O)C(O)C(CO)OC1OCC1(C)C(O)CCC2(C)C1CCC(=C)C2C=CC1=CCOC1=O,InChIKey=SCPLQEOKAVZIKU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Diterpene glycosides,Aliphatic heteropolycyclic compounds
1549,CCCCCCCCCCCCCCCCCCNCC(O)=NCC(O)=NC(C)C(O)=NCC(O)=N,InChIKey=GRJWVVQBQJBYRR-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aliphatic acyclic compounds
1550,None,None,None,None,None,None,None,None
1551,None,None,None,None,None,None,None,None
1552,None,None,None,None,None,None,None,None
1553,None,None,None,None,None,None,None,None
1554,None,None,None,None,None,None,None,None
1555,None,None,None,None,None,None,None,None
1556,None,None,None,None,None,None,None,None
1557,None,None,None,None,None,None,None,None
1558,None,None,None,None,None,None,None,None
1559,[H][C@@]12OC(=O)C(=C)[C@@]1([H])[C@]([H])(O)C(=O)[C@@]([H])(C)CCC[C@@](C)(O)[C@@]2([H])OC(=O)C(C)C,InChIKey=FVCOWQVZIVEGLE-BIMIXIEBSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Germacranolides and derivatives,Aliphatic heteropolycyclic compounds
1560,None,None,None,None,None,None,None,None
1561,None,None,None,None,None,None,None,None
1562,None,None,None,None,None,None,None,None
1563,None,None,None,None,None,None,None,None
1564,None,None,None,None,None,None,None,None
1565,None,None,None,None,None,None,None,None
1566,None,None,None,None,None,None,None,None
1567,CC1CCCC2(C)CC3OC(=O)C(=C)C3C=C12,InChIKey=PXOYOCNNSUAQNS-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,"Eudesmanolides, secoeudesmanolides, and derivatives",Aliphatic heteropolycyclic compounds
1568,None,None,None,None,None,None,None,None
1569,NC(CC1=CNC2=C1C=C(O)C=C2)C(O)=O,InChIKey=LDCYZAJDBXYCGN-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Tryptamines and derivatives,Serotonins,Aromatic heteropolycyclic compounds
1570,None,None,None,None,None,None,None,None
1571,None,None,None,None,None,None,None,None
1572,CCCCCCCCCCCCCCC(=O)NC(CO)C(O)C=CCCCCCCCCC=CCCC,InChIKey=WVUMVKXTENDFEA-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Sphingolipids,Ceramides,Ceramides,Aliphatic acyclic compounds
1573,None,None,None,None,None,None,None,None
1574,None,None,None,None,None,None,None,None
1575,None,None,None,None,None,None,None,None
1576,NOCCOCCOCCOCCOCCOCCOCCO,InChIKey=WYWUBJZMXIFFBD-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
1577,CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C2(CO)CC1OC(=O)c1ccccc1,InChIKey=SNIDHFRELAGPRN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Aromatic homopolycyclic compounds
1578,[H]C(CC(C)(O)C1([H])CC(=O)C(CO)=CC1([H])O)=C([H])C(C)(O)C(C)(O)C(C)=C,InChIKey=QQAAMBROLHMCBF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homomonocyclic compounds
1579,None,None,None,None,None,None,None,None
1580,None,None,None,None,None,None,None,None
1581,CC(O)CN(CCN(C)CCN(CC(C)O)CC(C)O)CC(C)O,InChIKey=IIRUTYDJTQSQNX-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,2-aminoalcohols",Aliphatic acyclic compounds
1582,COC(=O)CC(C)CCC1(C)C(C)CCC2(C)C1CC(=O)C=C2C,InChIKey=GTRRAFRWVKQVAX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Colensane and clerodane diterpenoids,Aliphatic homopolycyclic compounds
1583,CC(C)=C1CC2C(C)=CCCC2(C)CC1=O,InChIKey=LLUFBBLIDQULSW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homopolycyclic compounds
1584,None,None,None,None,None,None,None,None
1585,None,None,None,None,None,None,None,None
1586,None,None,None,None,None,None,None,None
1587,None,None,None,None,None,None,None,None
1588,CC(C(O)=O)C(C)(O)C(C)(O)C(=O)OCC1=CCN2CCC(O)C12,InChIKey=ZIEBCIRRJMPNKQ-UHFFFAOYSA-N,Organic compounds,Alkaloids and derivatives,,,Alkaloids and derivatives,Aliphatic heteropolycyclic compounds
1589,None,None,None,None,None,None,None,None
1590,None,None,None,None,None,None,None,None
1591,None,None,None,None,None,None,None,None
1592,None,None,None,None,None,None,None,None
1593,None,None,None,None,None,None,None,None
1594,None,None,None,None,None,None,None,None
1595,None,None,None,None,None,None,None,None
1596,None,None,None,None,None,None,None,None
1597,None,None,None,None,None,None,None,None
1598,None,None,None,None,None,None,None,None
1599,None,None,None,None,None,None,None,None
1600,None,None,None,None,None,None,None,None
1601,None,None,None,None,None,None,None,None
1602,CC=CC=CC(=O)OC1C=C(CO)C(O)(CO)C2(C)CCCC(C)(C)C12,InChIKey=FABFALSQMFMAOA-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic homopolycyclic compounds
1603,CCCCCCCC(CO)C(CO)(CO)OC(CO)(CO)C(CO)CCCCCCC,InChIKey=UJVIPPBBXJFEPW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Aliphatic acyclic compounds
1604,None,None,None,None,None,None,None,None
1605,OC(=O)C1=CC(=O)C2=CC=CC=C2N1,InChIKey=HCZHHEIFKROPDY-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Quinoline carboxylic acids,Quinoline carboxylic acids,Aromatic heteropolycyclic compounds
1606,None,None,None,None,None,None,None,None
1607,None,None,None,None,None,None,None,None
1608,CCCCCCCCC=CCCCCCCCCCCCC(N)=O,InChIKey=UAUDZVJPLUQNMU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Aliphatic acyclic compounds
1609,[H][C@](COC(C)=O)(OC(C)=O)[C@@]([H])(OC(C)=O)[C@]([H])(N=C(C)O)[C@]([H])(COC(C)=O)N=C(C)O,InChIKey=MUDKAABMFMCUBZ-BSDSXHPESA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Aliphatic acyclic compounds
1610,None,None,None,None,None,None,None,None
1611,CC(CCC1C(=C)CCC2C1(C)CCCC2(C)C(O)=O)C=C,InChIKey=OTMSOXXKQJJZMK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic homopolycyclic compounds
1612,CC12CCCC1C1CCC3=CC(=O)CCC3=C1C=C2,InChIKey=OKPDBGUIIMNFOL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Estrane steroids,Estrogens and derivatives,Aliphatic homopolycyclic compounds
1613,CC1OC(O)CC(O)C1OC1CC(O)C(OC2CC(O)C(OC(C)=O)C(C)O2)C(C)O1,InChIKey=DKNYFJIVBZTCKO-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Aliphatic heteromonocyclic compounds
1614,CC(N(CC1=CN=C(C)N=C1N)C=O)=C(CCO)SSC(CCO)=C(C)N(CC1=CN=C(C)N=C1N)C=O,InChIKey=GFEGEDUIIYDMOX-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Aminopyrimidines and derivatives,Aromatic heteromonocyclic compounds
1615,CCCCCCC(=O)C(=O)CC(O)C(O)CCCCCCCC(O)=O,InChIKey=GAXMNHXSLJPDAY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
1616,None,None,None,None,None,None,None,None
1617,None,None,None,None,None,None,None,None
1618,CCOP(=O)(OCC)OC1=NC(=NC(C)=C1)N(CC)CC,InChIKey=WSPIMFPJZBRGMD-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Dialkylarylamines,Aromatic heteromonocyclic compounds
1619,None,None,None,None,None,None,None,None
1620,None,None,None,None,None,None,None,None
1621,None,None,None,None,None,None,None,None
1622,None,None,None,None,None,None,None,None
1623,None,None,None,None,None,None,None,None
1624,None,None,None,None,None,None,None,None
1625,COC1OC(COC2OC(C=C)C(O)C(O)C2O)C(O)C(O)C1O,InChIKey=ZEKFXLDPCAQXHB-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Aliphatic heteromonocyclic compounds
1626,None,None,None,None,None,None,None,None
1627,None,None,None,None,None,None,None,None
1628,CC(CC(O)C(C)(O)C1CCC2(O)C3=CC(O)C4CC(O)C(O)CC4(C)C3CCC12C)C(C)(C)O,InChIKey=KLASZQUAQQFZDQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Hydroxy bile acids, alcohols and derivatives",Aliphatic homopolycyclic compounds
1629,None,None,None,None,None,None,None,None
1630,None,None,None,None,None,None,None,None
1631,None,None,None,None,None,None,None,None
1632,OC(=O)CCCCCCCCCCCC(O)=O,InChIKey=DXNCZXXFRKPEPY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
1633,None,None,None,None,None,None,None,None
1634,None,None,None,None,None,None,None,None
1635,None,None,None,None,None,None,None,None
1636,CCCCCCCCCC1=NC(=NC(=N1)N(CCO)CCO)N(CCO)CCO,InChIKey=DMIBZSRWLQVSGB-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Triazines,Aminotriazines,"1,3,5-triazine-2,4-diamines",Aromatic heteromonocyclic compounds
1637,None,None,None,None,None,None,None,None
1638,None,None,None,None,None,None,None,None
1639,None,None,None,None,None,None,None,None
1640,None,None,None,None,None,None,None,None
1641,None,None,None,None,None,None,None,None
1642,None,None,None,None,None,None,None,None
1643,None,None,None,None,None,None,None,None
1644,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1CC1CC(=O)CC(CC(=O)CCC2=CC=C(O)C=C2)O1,InChIKey=BAKYVUHOODEWGV-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Aromatic heteromonocyclic compounds
1645,None,None,None,None,None,None,None,None
1646,CC1CCCC2(C)CC3OC(=O)C(=C)C3C=C12,InChIKey=PXOYOCNNSUAQNS-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,"Eudesmanolides, secoeudesmanolides, and derivatives",Aliphatic heteropolycyclic compounds
1647,CCCCCCC(C(O)CC(O)=O)C(O)=O,InChIKey=MFSMRLNNRGLWQD-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,Aliphatic acyclic compounds
1648,None,None,None,None,None,None,None,None
1649,CCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCC(O)=O,InChIKey=FNQXYTBBZHFDDG-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,3-diacylglycerols",Aliphatic acyclic compounds
1650,None,None,None,None,None,None,None,None
1651,None,None,None,None,None,None,None,None
1652,CCCCCCCCCCCCNCCN=C(O)C(O)C(O)C(O)CO,InChIKey=YHLUQFMOMFGZIG-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Pentoses,Aliphatic acyclic compounds
1653,None,None,None,None,None,None,None,None
1654,None,None,None,None,None,None,None,None
1655,None,None,None,None,None,None,None,None
1656,CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCC(O)=O,InChIKey=YFRIKPIBSODBFB-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,3-diacylglycerols",Aliphatic acyclic compounds
1657,None,None,None,None,None,None,None,None
1658,None,None,None,None,None,None,None,None
1659,None,None,None,None,None,None,None,None
1660,None,None,None,None,None,None,None,None
1661,None,None,None,None,None,None,None,None
1662,None,None,None,None,None,None,None,None
1663,CC(N)C(O)C(CCCCC(O)=O)C(O)=O,InChIKey=BTHHFYRSFRZFBT-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,Aliphatic acyclic compounds
1664,CCCCCCC(O)CC=CCCCCCCCC(O)=NCC(C)O,InChIKey=NDKLZRHLYBMXNO-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Aliphatic acyclic compounds
1665,None,None,None,None,None,None,None,None
1666,None,None,None,None,None,None,None,None
1667,None,None,None,None,None,None,None,None
1668,None,None,None,None,None,None,None,None
1669,None,None,None,None,None,None,None,None
1670,None,None,None,None,None,None,None,None
1671,None,None,None,None,None,None,None,None
1672,None,None,None,None,None,None,None,None
1673,None,None,None,None,None,None,None,None
1674,None,None,None,None,None,None,None,None
1675,CCCCCCCCCCCCCCCNC(CO)(CO)CO,InChIKey=SZADMVMBDVCHMA-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,2-aminoalcohols",Aliphatic acyclic compounds
1676,None,None,None,None,None,None,None,None
1677,None,None,None,None,None,None,None,None
1678,None,None,None,None,None,None,None,None
1679,None,None,None,None,None,None,None,None
1680,CCCCCCCCC=CCCCCCCCCCCCC(N)=O,InChIKey=UAUDZVJPLUQNMU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Aliphatic acyclic compounds
1681,None,None,None,None,None,None,None,None
1682,None,None,None,None,None,None,None,None
1683,None,None,None,None,None,None,None,None
1684,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,InChIKey=DOIRQSBPFJWKBE-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Aromatic homomonocyclic compounds
1685,None,None,None,None,None,None,None,None
1686,None,None,None,None,None,None,None,None
1687,None,None,None,None,None,None,None,None
1688,CC1C(C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC2=C(C)C(=O)C(O)CC2(C)C)C(C)(C)CC(O)C1=O,InChIKey=KYQALIULWODJAP-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Tetraterpenoids,Xanthophylls,Aliphatic homomonocyclic compounds
1689,CCN1C=C(NC(NCCOC)=NCCCOCCOC)C=N1,InChIKey=BZLZDSRMWRCXBF-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Azoles,Pyrazoles,Pyrazoles,Aromatic heteromonocyclic compounds
1690,None,None,None,None,None,None,None,None
1691,NC(CC1=CNC2=C1C=C(O)C=C2)C(O)=O,InChIKey=LDCYZAJDBXYCGN-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Tryptamines and derivatives,Serotonins,Aromatic heteropolycyclic compounds
1692,None,None,None,None,None,None,None,None
1693,None,None,None,None,None,None,None,None
1694,None,None,None,None,None,None,None,None
1695,None,None,None,None,None,None,None,None
1696,None,None,None,None,None,None,None,None
1697,CCC=CCC=CCC=CC=CC=CC(SCC(N)C(=O)NCC(O)=O)C(O)CCCC(O)=O,InChIKey=RWLDHKGRPLNPBN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Hydroxyeicosapentaenoic acids,Aliphatic acyclic compounds
1698,None,None,None,None,None,None,None,None
1699,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCCCC(O)=O,InChIKey=RQOFITYRYPQNLL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
1700,CCCCCCCCC(=O)OCC(COC(=O)CCCC)OC(=O)CCCCCC,InChIKey=NALYYZTVSBKKMS-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Aliphatic acyclic compounds
1701,None,None,None,None,None,None,None,None
1702,None,None,None,None,None,None,None,None
1703,None,None,None,None,None,None,None,None
1704,None,None,None,None,None,None,None,None
1705,CCCCCCCCCCCCCCC(C)C1OC(=O)C(CO)NC(=O)C(NC(=O)C(NC(=O)C1C)C(C)C)C(C)O,InChIKey=UMLJTYJEHZOPTP-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Peptidomimetics,Depsipeptides,Cyclic depsipeptides,Aliphatic heteromonocyclic compounds
1706,None,None,None,None,None,None,None,None
1707,CCCCCCCC(=O)OC(=N)CCC(=O)OC(=O)CCCCCCC,InChIKey=VEABDRIXPCUJLX-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic acyclic compounds
1708,None,None,None,None,None,None,None,None
1709,None,None,None,None,None,None,None,None
1710,None,None,None,None,None,None,None,None
1711,None,None,None,None,None,None,None,None
1712,None,None,None,None,None,None,None,None
1713,CC(=O)NCCCNC(=O)CCCCCN(CCCN(CCCNC(C)=O)C(C)=O)C(C)=O,InChIKey=JTKHSDRCYWJFJL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
1714,None,None,None,None,None,None,None,None
1715,None,None,None,None,None,None,None,None
1716,None,None,None,None,None,None,None,None
1717,None,None,None,None,None,None,None,None
1718,None,None,None,None,None,None,None,None
1719,None,None,None,None,None,None,None,None
1720,None,None,None,None,None,None,None,None
1721,None,None,None,None,None,None,None,None
1722,None,None,None,None,None,None,None,None
1723,None,None,None,None,None,None,None,None
1724,None,None,None,None,None,None,None,None
1725,CC(N)C(=O)CCCCCC(O)=O,InChIKey=GUAHPAJOXVYFON-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
1726,None,None,None,None,None,None,None,None
1727,None,None,None,None,None,None,None,None
1728,None,None,None,None,None,None,None,None
1729,[H][C@]1(CO[C@]([H])(OC(=O)[C@]2([H])CC[C@@]3(C)C(C)=CCC[C@]3([H])[C@@]2(C)CCC2=COC=C2)[C@@]([H])(OC(C)=O)[C@]1([H])OC(C)=O)OC(C)=O,InChIKey=LOUODIRRQBYCON-PTTUSGTOSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Colensane and clerodane diterpenoids,Aromatic heteropolycyclic compounds
