,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
2587,None,None,None,None,None,None,None,None
2588,None,None,None,None,None,None,None,None
2589,CCCCC(O)C(O)C(C(C)C(O)=O)C(O)=O,InChIKey=WINDNGDQHCNFMZ-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,Aliphatic acyclic compounds
2590,None,None,None,None,None,None,None,None
2591,CCCCCCCCN=C(O)N=NC(O)=NCCCCCCCC,InChIKey=IXDBTQLVSJEJQY-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Azo compounds,Azo compounds,Aliphatic acyclic compounds
2592,OC1=CC=C(CCC=CC(=O)CCC2=CC=C(O)C=C2)C=C1,InChIKey=GIKJADRKBZHVCY-UHFFFAOYSA-N,Organic compounds,Phenylpropanoids and polyketides,Diarylheptanoids,Linear diarylheptanoids,Linear diarylheptanoids,Aromatic homomonocyclic compounds
2593,None,None,None,None,None,None,None,None
2594,None,None,None,None,None,None,None,None
2595,None,None,None,None,None,None,None,None
2596,None,None,None,None,None,None,None,None
2597,None,None,None,None,None,None,None,None
2598,None,None,None,None,None,None,None,None
2599,None,None,None,None,None,None,None,None
2600,CCOCCOCCOCCN(CCOCCOCCO)CCOCCOCCOCC,InChIKey=GYVZKGALUWDQEJ-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Trialkylamines,Aliphatic acyclic compounds
2601,CCOC(=O)C(C(C)=NN=C(O)OC(C)(C)C)=P(OC)(N(C(C)C)C(C)C)N(C(C)C)C(C)C,InChIKey=PELRVSPCNFQBTH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
2602,None,None,None,None,None,None,None,None
2603,None,None,None,None,None,None,None,None
2604,None,None,None,None,None,None,None,None
2605,None,None,None,None,None,None,None,None
2606,COCCOCCOCC(N)COCCOCCOC,InChIKey=WCDIUENLPPYAJB-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Aliphatic acyclic compounds
2607,None,None,None,None,None,None,None,None
2608,None,None,None,None,None,None,None,None
2609,CC=CC=CC(=O)NCCC1=CC=CC=C1,InChIKey=OISHGVZOIDCYSX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aromatic homomonocyclic compounds
2610,None,None,None,None,None,None,None,None
2611,COC(=O)CCC(C)C1CCC2C3CCC4(C)CC(O)CCC4(C)C3=CC(=O)C12C,InChIKey=YBOAHEHEWRJWRL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Monohydroxy bile acids, alcohols and derivatives",Aliphatic homopolycyclic compounds
2612,None,None,None,None,None,None,None,None
2613,None,None,None,None,None,None,None,None
2614,None,None,None,None,None,None,None,None
2615,None,None,None,None,None,None,None,None
2616,CCCC(=O)OCC(N=C(C)O)C(OC(CO)C(C)O)OC(=O)CCC,InChIKey=HUXWCTHONCGTSC-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
2617,CC(C(O)O[CH]O)C1CCC(C)C(CCC(C)=O)C1=O,InChIKey=XSXUCTURSQWJPN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids,Aliphatic homomonocyclic compounds
2618,NC(=O)CCCCC=CCC=CCCCCCCCC(O)=O,InChIKey=SYLYJRGQBJDGAT-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
2619,None,None,None,None,None,None,None,None
2620,None,None,None,None,None,None,None,None
2621,None,None,None,None,None,None,None,None
2622,None,None,None,None,None,None,None,None
2623,None,None,None,None,None,None,None,None
2624,COC(=O)CCCCCC(=O)CCC(=O)OC,InChIKey=PZCRUHQBEIJNAT-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Gamma-keto acids and derivatives,Gamma-keto acids and derivatives,Aliphatic acyclic compounds
2625,None,None,None,None,None,None,None,None
2626,None,None,None,None,None,None,None,None
2627,None,None,None,None,None,None,None,None
2628,None,None,None,None,None,None,None,None
2629,None,None,None,None,None,None,None,None
2630,COC1=CC=C(NP2(=O)N(C)C3CCCCC3N2C)C=C1,InChIKey=UAKLOZXUDWCLKC-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Aniline and substituted anilines,Methoxyanilines,Aromatic heteropolycyclic compounds
2631,O[C](N1CCCCC1)C(=O)N1CCCCC1,InChIKey=NBDLWMVIDFXXJZ-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,Aliphatic heteromonocyclic compounds
2632,None,None,None,None,None,None,None,None
2633,None,None,None,None,None,None,None,None
2634,COC(=O)CCCCCCCC(=O)C=C,InChIKey=SGCXQAQKKBWWHX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Aliphatic acyclic compounds
2635,None,None,None,None,None,None,None,None
2636,CCC(=O)CNC(=O)CNC(=O)CNC(=O)C(CCC1=CC=CC=C1)NC(C)=O,InChIKey=GOAFTRDAWXTEPI-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aromatic homomonocyclic compounds
2637,None,None,None,None,None,None,None,None
2638,None,None,None,None,None,None,None,None
2639,CCCCCC(=O)CCC1C(O)CC(=O)C1CC=CCCCC(N)=O,InChIKey=SQWUPPNCIDPQCA-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
2640,None,None,None,None,None,None,None,None
2641,None,None,None,None,None,None,None,None
2642,None,None,None,None,None,None,None,None
2643,CC(=C)C12CC3CC1CC(C2)C3,InChIKey=DGDCFWMQZQNQAT-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Unsaturated hydrocarbons,Branched unsaturated hydrocarbons,Branched unsaturated hydrocarbons,Aliphatic homopolycyclic compounds
2644,COC(=O)C1(C)CC2OC(=O)C1(C)C1=C2C(=O)CC1,InChIKey=FWGVLRLAHOMZQK-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,Dihydropyranones,Aliphatic heteropolycyclic compounds
2645,None,None,None,None,None,None,None,None
2646,None,None,None,None,None,None,None,None
2647,CC(=O)OC1C(OC(=O)C2=CC=CC=C2)C2C(=C(C)CCC2(C)C)C23CCC(C)(C2)C(=O)CC13,InChIKey=FKMMWCMRFJRLIO-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Aromatic homopolycyclic compounds
2648,None,None,None,None,None,None,None,None
2649,None,None,None,None,None,None,None,None
2650,None,None,None,None,None,None,None,None
2651,None,None,None,None,None,None,None,None
2652,None,None,None,None,None,None,None,None
2653,None,None,None,None,None,None,None,None
2654,CCC(C)C(=O)OC1C(O)C(O)C(O)C(OC(C)=O)C1OC(=O)C(C)CC,InChIKey=BWVMGVDZXXQVKI-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic homomonocyclic compounds
2655,None,None,None,None,None,None,None,None
2656,None,None,None,None,None,None,None,None
2657,COC1=CC(=CC(OC)=C1OC)C1=NC=C(NCC[NH])C=C1,InChIKey=CICAFRRRLRNJOR-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Phenylpyridines,Phenylpyridines,Aromatic heteromonocyclic compounds
2658,CC(O)CCC1C(CC(O)CC1(C)C)C(=O)OC1OC(CO)C(O)C(O)C1O,InChIKey=NYGPKSXHSWKMAG-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Aliphatic heteromonocyclic compounds
2659,None,None,None,None,None,None,None,None
2660,None,None,None,None,None,None,None,None
2661,CCCCCCCCCCCCCC(=O)OCC1CCP(O)(=O)O1,InChIKey=DHTYDDIDKHDCSX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic heteromonocyclic compounds
2662,None,None,None,None,None,None,None,None
2663,None,None,None,None,None,None,None,None
2664,None,None,None,None,None,None,None,None
2665,CCCCCC=C,InChIKey=ZGEGCLOFRBLKSE-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Unsaturated hydrocarbons,Unsaturated aliphatic hydrocarbons,Unsaturated aliphatic hydrocarbons,Aliphatic acyclic compounds
2666,None,None,None,None,None,None,None,None
2667,None,None,None,None,None,None,None,None
2668,None,None,None,None,None,None,None,None
2669,OCC1OC(C(O)C1O)N1C(=O)NC(=O)NC1=O,InChIKey=DKOBRNXETUUICC-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosylamines,Aromatic heteromonocyclic compounds
2670,None,None,None,None,None,None,None,None
2671,None,None,None,None,None,None,None,None
2672,None,None,None,None,None,None,None,None
2673,None,None,None,None,None,None,None,None
2674,None,None,None,None,None,None,None,None
2675,None,None,None,None,None,None,None,None
2676,None,None,None,None,None,None,None,None
2677,None,None,None,None,None,None,None,None
2678,None,None,None,None,None,None,None,None
2679,None,None,None,None,None,None,None,None
2680,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
2681,OCC(O)C(O)C(O)C(=O)CNC(CC1=CNC2=CC=CC=C12)C(O)=O,InChIKey=RZJHOCXJFBBOAY-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids,Aromatic heteropolycyclic compounds
2682,None,None,None,None,None,None,None,None
2683,CCCCCCCCCCCNC1=NC=NC2=C1C=NN2C1=CC=CC=C1,InChIKey=VEJOMBCUSMJRAM-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Azoles,Pyrazoles,Phenylpyrazoles,Aromatic heteropolycyclic compounds
2684,COC(=O)CCC1(C)C(C)C(C)CCC1C(=O)OC,InChIKey=CYSXFGCMQVJVJS-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic homomonocyclic compounds
2685,None,None,None,None,None,None,None,None
2686,None,None,None,None,None,None,None,None
2687,None,None,None,None,None,None,None,None
2688,None,None,None,None,None,None,None,None
2689,None,None,None,None,None,None,None,None
2690,None,None,None,None,None,None,None,None
2691,CCCCC(N(CCNCCN)CC1=CC=C(N)C=C1)P(O)(O)=O,InChIKey=VNJYQCZIRKUEJM-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Aniline and substituted anilines,Aniline and substituted anilines,Aromatic homomonocyclic compounds
2692,None,None,None,None,None,None,None,None
2693,None,None,None,None,None,None,None,None
2694,None,None,None,None,None,None,None,None
2695,None,None,None,None,None,None,None,None
2696,None,None,None,None,None,None,None,None
2697,None,None,None,None,None,None,None,None
2698,CCCCSC1CC(OC(C)=O)OC1C(COC(C)=O)OC(C)=O,InChIKey=LFDXGZGAKJFKAB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic heteromonocyclic compounds
2699,CCCCCCCCCCCCCC(=O)NC(CO)CO,InChIKey=YJECWDHLFOWCRK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
2700,COCCN1C=C(C=N1)C1=CN2C(C=C1)=NC(NC1=NN(C)C=C1)=C2C1=CC(NC(C)=O)=NC(C)=N1,InChIKey=VUEMJCKQKUQLGB-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyrazolylpyridines,Pyrazolylpyridines,Aromatic heteropolycyclic compounds
2701,None,None,None,None,None,None,None,None
2702,None,None,None,None,None,None,None,None
2703,None,None,None,None,None,None,None,None
2704,CCCCCCCPPC1=CC=CC=C1,InChIKey=LTKZRKIDUAPFFA-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,,Benzene and substituted derivatives,Aromatic homomonocyclic compounds
2705,None,None,None,None,None,None,None,None
2706,CC1C2C(OC1=O)C=C(C)CCC(OO)C(=C)CC2O,InChIKey=LWSOHBJCUUXYPK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Terpene lactones,Aliphatic heteropolycyclic compounds
2707,NC(=N)NCCC(OP(O)(O)=O)C(N1CCC1=O)C(O)=O,InChIKey=XTYSXALBKGZJDC-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Arginine and derivatives,Aliphatic heteromonocyclic compounds
2708,CC(CC1(OC1C)C(O)=O)C(C)(O)C(=O)OCC1=CCN(C)CCC(O)C1=O,InChIKey=FDFXSTDHFBJYGA-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic heteromonocyclic compounds
2709,None,None,None,None,None,None,None,None
2710,None,None,None,None,None,None,None,None
2711,None,None,None,None,None,None,None,None
2712,None,None,None,None,None,None,None,None
2713,None,None,None,None,None,None,None,None
2714,COC(=O)C1CC2=CC(N)CCC2(C)C23OC2CC2(C)C(CCC22CCC(=O)O2)C13,InChIKey=ASZLYCYEBQQRLE-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Oxepanes,,Oxepanes,Aliphatic heteropolycyclic compounds
2715,None,None,None,None,None,None,None,None
2716,None,None,None,None,None,None,None,None
2717,None,None,None,None,None,None,None,None
2718,None,None,None,None,None,None,None,None
2719,None,None,None,None,None,None,None,None
2720,None,None,None,None,None,None,None,None
2721,None,None,None,None,None,None,None,None
2722,None,None,None,None,None,None,None,None
2723,CCCCCCCCOC1=CC=C(C=C1)[P+]1([O-])N(C)CCN1C,InChIKey=ZBXIQLOAIFKDII-UHFFFAOYSA-N,Organic compounds,Benzenoids,Phenol ethers,,Phenol ethers,Aromatic heteromonocyclic compounds
2724,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
2725,CCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CNC(C)=O,InChIKey=QPZKBGBKUUGBLT-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic acyclic compounds
2726,None,None,None,None,None,None,None,None
2727,None,None,None,None,None,None,None,None
2728,None,None,None,None,None,None,None,None
2729,None,None,None,None,None,None,None,None
2730,None,None,None,None,None,None,None,None
2731,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
2732,None,None,None,None,None,None,None,None
2733,CCC(COC)NC1=CC(OC)=C(OC)C=C1N,InChIKey=YLVDPUGVFDSCAX-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Methoxybenzenes,Dimethoxybenzenes,Aromatic homomonocyclic compounds
2734,CC(C=O)C1CCC2C3CC(OC(C)=O)C4CC(CCC4(C)C3CCC12C)OC(C)=O,InChIKey=DBMBZFOLGIGPOJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Bile acids, alcohols and derivatives",Aliphatic homopolycyclic compounds
2735,None,None,None,None,None,None,None,None
2736,NCCCN(CCCNC(N)=N)CC1OC(C(O)C1O)N1C=NC2=C1N=CN=C2N,InChIKey=ALBPVVFHRWZNEG-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",5'-deoxyribonucleosides,,5'-deoxyribonucleosides,Aromatic heteropolycyclic compounds
2737,CCC(=C(CC)C1=CC=C(OC2OC(C)C(O)C(O)C2O)C=C1)C1=CC=C(O)C=C1,InChIKey=AVQDTSUPOVQVEF-UHFFFAOYSA-N,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,Stilbene glycosides,Stilbene glycosides,Aromatic heteromonocyclic compounds
2738,None,None,None,None,None,None,None,None
2739,None,None,None,None,None,None,None,None
2740,CCO[P+]([O-])(OCC)C(C)(C)N([O])C1=CC=C(C=C1)C(C)(C)C,InChIKey=LFGQTQVSOOICFE-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylpropanes,Phenylpropanes,Aromatic homomonocyclic compounds
2741,CCCCCCCCCCCC(=O)NCCCCCCCCCCNC(=O)CCCCCCCCCCC,InChIKey=DIKBYHCUGDMOPX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
2742,None,None,None,None,None,None,None,None
2743,None,None,None,None,None,None,None,None
2744,None,None,None,None,None,None,None,None
2745,None,None,None,None,None,None,None,None
2746,None,None,None,None,None,None,None,None
2747,CCCC(C)(C)C1=CC(=O)C2(C)C(CCC2C1C)C(C)CCC(O)=O,InChIKey=ZWUMHMBOERQFOF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homopolycyclic compounds
2748,None,None,None,None,None,None,None,None
2749,None,None,None,None,None,None,None,None
2750,COC1=CC=C(CC(N)C(=O)N2CCCC2C(O)=O)C=C1,InChIKey=XVEWXUOTLAQOSB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aromatic heteromonocyclic compounds
2751,None,None,None,None,None,None,None,None
2752,None,None,None,None,None,None,None,None
2753,None,None,None,None,None,None,None,None
2754,None,None,None,None,None,None,None,None
2755,None,None,None,None,None,None,None,None
2756,None,None,None,None,None,None,None,None
2757,None,None,None,None,None,None,None,None
2758,None,None,None,None,None,None,None,None
2759,None,None,None,None,None,None,None,None
2760,None,None,None,None,None,None,None,None
2761,None,None,None,None,None,None,None,None
2762,OC(=O)CCCC(=O)C1=CNC2=CC=CC=C12,InChIKey=ODUVLUWKHFDMEZ-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,Indolyl carboxylic acids and derivatives,Aromatic heteropolycyclic compounds
2763,None,None,None,None,None,None,None,None
2764,None,None,None,None,None,None,None,None
2765,None,None,None,None,None,None,None,None
2766,None,None,None,None,None,None,None,None
2767,None,None,None,None,None,None,None,None
2768,None,None,None,None,None,None,None,None
2769,CCO[P+]([O-])(OCC)C(N([O])C(C)(C)CO)C(C)(C)C,InChIKey=MBRMJROHXKXPLK-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Organic phosphonic acids and derivatives,Phosphonic acid diesters,Dialkyl alkylphosphonates,Aliphatic acyclic compounds
2770,CC(=O)OCCCC(C)(O)C1CCC(C)(O1)C1CCC(O1)C1(C)CCC(O1)C(C)(O)CCCOC(C)=O,InChIKey=BOYJIYPJMMQGOV-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,Aliphatic heteromonocyclic compounds
2771,None,None,None,None,None,None,None,None
2772,None,None,None,None,None,None,None,None
2773,None,None,None,None,None,None,None,None
2774,CCCCCCCCCCCCCCCCCCOCC(O)COP(O)(=O)OCCN,InChIKey=JIJGULMDDZORPH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,Monoalkylglycerophosphoethanolamines,Aliphatic acyclic compounds
2775,None,None,None,None,None,None,None,None
2776,None,None,None,None,None,None,None,None
2777,None,None,None,None,None,None,None,None
2778,OC1=CC=C(NC2=CC=CC=C2)C=C1,InChIKey=JTTMYKSFKOOQLP-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Aniline and substituted anilines,Aniline and substituted anilines,Aromatic homomonocyclic compounds
2779,CCC(CC)CNC(=O)CCc1ccccc1,InChIKey=CIOGOQZMNBZJQZ-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,,Benzene and substituted derivatives,Aromatic homomonocyclic compounds
2780,None,None,None,None,None,None,None,None
2781,None,None,None,None,None,None,None,None
2782,None,None,None,None,None,None,None,None
2783,None,None,None,None,None,None,None,None
2784,None,None,None,None,None,None,None,None
2785,None,None,None,None,None,None,None,None
2786,None,None,None,None,None,None,None,None
2787,None,None,None,None,None,None,None,None
2788,None,None,None,None,None,None,None,None
2789,CN(C)[P+](C)([O-])[N-][P+](C)(C)OC1=CC=CC=C1,InChIKey=KLEDEHOKTRLAIR-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenoxy compounds,Phenoxy compounds,Aromatic homomonocyclic compounds
2790,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(O)=NC(CCCCN=C(O)OC(C)(C)C)C(=O)OC,InChIKey=MVVRGOGHBOGXSM-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic acyclic compounds
2791,None,None,None,None,None,None,None,None
2792,CCCCCNC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(C)=O,InChIKey=DEASBOPYCBBMLX-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aliphatic acyclic compounds
2793,None,None,None,None,None,None,None,None
2794,CCCCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)C(C)N=C(C)O,InChIKey=OXBPOYLBXPNENO-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic acyclic compounds
2795,COC(=O)CCC1=C2NC(C=C3NC(=CC4=NC(=CC5=NC(=C2)C(C)=C5CCC(=O)OC)C(C)=C4CCC(=O)OC)C(C)=C3C=C)=C1C,InChIKey=NBNNPDRQMRREHV-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Tetrapyrroles and derivatives,Porphyrins,Porphyrins,Aromatic heteropolycyclic compounds
2796,None,None,None,None,None,None,None,None
2797,None,None,None,None,None,None,None,None
2798,CCCCCCCCCCCCCCCCCN(C)CC1=CC=CC=C1,InChIKey=BMHYLPZHKDZPRA-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,Phenylmethylamines,Aromatic homomonocyclic compounds
