,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
2386,3122,61,Lipids and lipid-like molecules;Sphingolipids,1.0285714285714287,class,28.0,In silico
2387,3124,-1,,,,,
2388,3125,-1,,,,,
2389,3126,96,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
2390,3126,96,Lipids and lipid-like molecules,0.5534883720930233,superclass,86.0,In silico
2391,3127,-1,,,,,
2392,3128,32,Lipids and lipid-like molecules;Sphingolipids,0.9888888888888888,class,63.0,In silico
2393,3132,96,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
2394,3132,96,Lipids and lipid-like molecules,0.5534883720930233,superclass,86.0,In silico
2395,3134,1397,Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,1.0,subclass,1.0,In silico
2396,3135,594,Lipids and lipid-like molecules;Prenol lipids;Quinone and hydroquinone lipids,1.0,subclass,1.0,Library
2397,3136,-1,,,,,
2398,3138,-1,,,,,
2399,3142,96,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
2400,3142,96,Lipids and lipid-like molecules,0.5534883720930233,superclass,86.0,In silico
2401,3143,-1,,,,,
2402,3144,902,Lipids and lipid-like molecules,0.9,superclass,5.0,In silico
2403,3145,530,,,,17.0,In silico
2404,3146,1548,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,2.0,In silico
2405,3147,-1,,,,,
2406,3150,-1,,,,,
2407,3152,-1,,,,,
2408,3153,1394,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,6.0,In silico
2409,3155,-1,,,,,
2410,3156,-1,,,,,
2411,3158,-1,,,,,
2412,3159,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
2413,3163,113,Lipids and lipid-like molecules,0.7818181818181817,superclass,22.0,In silico
2414,3165,-1,,,,,
2415,3167,1,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,Library
2416,3174,445,,,,,
2417,3175,-1,,,,,
2418,3177,-1,,,,,
2419,3178,-1,,,,,
2420,3179,99,Lipids and lipid-like molecules,1.0,superclass,8.0,Library
2421,3181,-1,,,,,
2422,3183,47,Lipids and lipid-like molecules,0.6153846153846154,superclass,52.0,In silico
2423,3184,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
2424,3185,-1,,,,,
2425,3186,-1,,,,,
2426,3187,98,Organic acids and derivatives,0.5761904761904761,superclass,21.0,In silico
2427,3187,98,Lipids and lipid-like molecules,0.5761904761904761,superclass,21.0,In silico
2428,3190,465,Lipids and lipid-like molecules,0.6,superclass,5.0,In silico
2429,3192,85,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
2430,3195,-1,,,,,
2431,3196,-1,,,,,
2432,3197,-1,,,,,
2433,3200,754,Lipids and lipid-like molecules;Sphingolipids;Ceramides,0.8,subclass,5.0,In silico
2434,3204,-1,,,,,
2435,3205,85,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
2436,3206,-1,,,,,
2437,3208,264,Lipids and lipid-like molecules;Prenol lipids,1.0,class,12.0,Library
2438,3210,-1,,,,,
2439,3211,1166,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,0.8,subclass,5.0,In silico
2440,3212,85,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
2441,3213,330,,,,,
2442,3214,3342,Lipids and lipid-like molecules,0.7666666666666666,superclass,3.0,In silico
2443,3217,-1,,,,,
2444,3218,2018,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.0,subclass,1.0,In silico
2445,3225,1063,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,0.8,subclass,5.0,In silico
2446,3226,-1,,,,,
2447,3228,180,,,,,
2448,3231,-1,,,,,
2449,3232,-1,,,,,
2450,3233,443,Lipids and lipid-like molecules;Prenol lipids;Quinone and hydroquinone lipids,0.9333333333333333,subclass,6.0,In silico
2451,3240,1257,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,18.0,In silico
2452,3241,-1,,,,,
2453,3242,-1,,,,,
2454,3243,-1,,,,,
2455,3244,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
2456,3245,48,Lipids and lipid-like molecules,0.6,superclass,5.0,In silico
2457,3246,-1,,,,,
2458,3247,-1,,,,,
2459,3249,-1,,,,,
2460,3251,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
2461,3253,-1,,,,,
2462,3254,-1,,,,,
2463,3255,1268,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.05,subclass,20.0,In silico
2464,3256,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
2465,3261,341,"Nucleosides, nucleotides, and analogues;5'-deoxyribonucleosides;5'-deoxy-5'-thionucleosides",1.1,subclass,2.0,In silico
2466,3262,406,Lipids and lipid-like molecules,0.6666666666666666,superclass,3.0,In silico
2467,3263,-1,,,,,
2468,3266,669,Organic oxygen compounds,0.6666666666666666,superclass,6.0,In silico
2469,3267,1872,Organic acids and derivatives,0.5555555555555556,superclass,9.0,In silico
2470,3268,-1,,,,,
2471,3269,577,Lipids and lipid-like molecules;Fatty Acyls,0.725,class,8.0,In silico
2472,3271,577,Lipids and lipid-like molecules;Fatty Acyls,0.725,class,8.0,In silico
2473,3272,115,Lipids and lipid-like molecules,1.0824561403508772,superclass,57.0,In silico
2474,3273,206,,,,,
2475,3274,-1,,,,,
2476,3275,350,Lipids and lipid-like molecules;Steroids and steroid derivatives,1.0,class,3.0,In silico
2477,3276,545,Benzenoids,0.5555555555555556,superclass,9.0,In silico
2478,3277,-1,,,,,
2479,3278,-1,,,,,
2480,3279,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
2481,3280,-1,,,,,
2482,3281,-1,,,,,
2483,3282,997,,,,,
2484,3283,-1,,,,,
2485,3284,414,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.9615384615384616,subclass,26.0,In silico
2486,3285,414,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.9615384615384616,subclass,26.0,In silico
2487,3286,-1,,,,,
2488,3287,-1,,,,,
2489,3288,-1,,,,,
2490,3289,-1,,,,,
2491,3290,-1,,,,,
2492,3291,1292,Organic nitrogen compounds;Organonitrogen compounds;Amines,1.0,subclass,3.0,In silico
2493,3292,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
2494,3293,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
2495,3294,-1,,,,,
2496,3295,233,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,Library
2497,3296,-1,,,,,
2498,3297,-1,,,,,
2499,3298,-1,,,,,
2500,3299,-1,,,,,
2501,3300,378,Organoheterocyclic compounds;Tetrapyrroles and derivatives;Chlorins,1.0,subclass,2.0,Library
2502,3301,1054,Lipids and lipid-like molecules,1.1,superclass,4.0,In silico
2503,3302,-1,,,,,
2504,3303,-1,,,,,
2505,3304,378,Organoheterocyclic compounds;Tetrapyrroles and derivatives;Chlorins,1.0,subclass,2.0,Library
2506,3305,-1,,,,,
2507,3306,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
2508,3307,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
2509,3308,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
2510,3309,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
2511,3310,-1,,,,,
2512,3311,-1,,,,,
2513,3312,-1,,,,,
2514,3313,-1,,,,,
2515,3314,-1,,,,,
2516,3316,-1,,,,,
2517,3317,-1,,,,,
2518,3318,-1,,,,,
2519,3319,-1,,,,,
2520,3320,577,Lipids and lipid-like molecules;Fatty Acyls,0.725,class,8.0,In silico
2521,3322,-1,,,,,
2522,3323,577,Lipids and lipid-like molecules;Fatty Acyls,0.725,class,8.0,In silico
2523,3324,-1,,,,,
2524,3325,524,,,,,
2525,3326,-1,,,,,
2526,3327,176,,,,,
2527,3330,-1,,,,,
2528,3331,524,,,,,
2529,3332,319,Lipids and lipid-like molecules;Prenol lipids,1.1,class,3.0,Library
2530,3333,-1,,,,,
2531,3334,9,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.8235294117647058,subclass,34.0,In silico
2532,3335,-1,,,,,
2533,3336,-1,,,,,
2534,3337,-1,,,,,
2535,3338,-1,,,,,
2536,3339,-1,,,,,
2537,3340,-1,,,,,
2538,3341,250,Organic acids and derivatives,0.6,superclass,10.0,In silico
2539,3343,-1,,,,,
2540,3344,-1,,,,,
2541,3345,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
2542,3346,-1,,,,,
2543,3348,-1,,,,,
2544,3350,-1,,,,,
2545,3352,-1,,,,,
2546,3353,171,Organic acids and derivatives,0.5714285714285714,superclass,7.0,In silico
2547,3354,-1,,,,,
2548,3356,567,Lipids and lipid-like molecules;Glycerolipids,1.0047619047619047,class,21.0,In silico
2549,3358,-1,,,,,
2550,3359,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
2551,3360,1072,Lipids and lipid-like molecules,0.6153846153846154,superclass,13.0,In silico
2552,3362,550,,,,,
2553,3363,-1,,,,,
2554,3364,-1,,,,,
2555,3365,-1,,,,,
2556,3367,1156,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,0.7923076923076923,subclass,13.0,In silico
2557,3370,1156,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,0.7923076923076923,subclass,13.0,In silico
2558,3371,-1,,,,,
2559,3372,-1,,,,,
2560,3373,-1,,,,,
2561,3375,1156,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,0.7923076923076923,subclass,13.0,In silico
2562,3376,-1,,,,,
2563,3377,953,Lipids and lipid-like molecules;Prenol lipids,1.0,class,5.0,In silico
2564,3378,-1,,,,,
2565,3379,-1,,,,,
2566,3383,-1,,,,,
2567,3384,-1,,,,,
2568,3385,-1,,,,,
2569,3386,85,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
2570,3387,1109,,,,,
2571,3388,485,Lipids and lipid-like molecules,0.7,superclass,10.0,In silico
2572,3389,677,,,,,
2573,3390,-1,,,,,
2574,3392,85,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
2575,3393,-1,,,,,
2576,3394,-1,,,,,
2577,3395,-1,,,,,
2578,3396,-1,,,,,
2579,3397,-1,,,,,
2580,3398,-1,,,,,
2581,3399,-1,,,,,
2582,3400,1919,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,0.9888888888888888,subclass,9.0,In silico
2583,3401,677,,,,,
2584,3402,-1,,,,,
2585,3403,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
2586,3410,-1,,,,,
2587,3411,677,,,,,
2588,3412,-1,,,,,
2589,3413,-1,,,,,
2590,3417,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
2591,3418,-1,,,,,
2592,3420,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
2593,3421,448,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.0,subclass,1.0,In silico
2594,3422,-1,,,,,
2595,3423,335,Lipids and lipid-like molecules,0.5375,superclass,16.0,In silico
2596,3424,-1,,,,,
2597,3425,677,,,,,
2598,3426,-1,,,,,
2599,3430,-1,,,,,
2600,3431,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
2601,3432,-1,,,,,
2602,3433,-1,,,,,
2603,3437,-1,,,,,
2604,3438,-1,,,,,
2605,3441,526,,,,,
2606,3442,530,,,,17.0,In silico
2607,3443,-1,,,,,
2608,3444,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
2609,3448,335,Lipids and lipid-like molecules,0.5375,superclass,16.0,In silico
2610,3453,-1,,,,,
2611,3454,-1,,,,,
2612,3455,85,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
2613,3458,168,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,6.0,In silico
2614,3459,121,Organic oxygen compounds,0.6,superclass,20.0,In silico
2615,3460,-1,,,,,
2616,3463,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
2617,3465,32,Lipids and lipid-like molecules;Sphingolipids,0.9888888888888888,class,63.0,In silico
2618,3466,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
2619,3467,233,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,Library
2620,3469,677,,,,,
2621,3472,-1,,,,,
2622,3475,-1,,,,,
2623,3476,168,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,6.0,In silico
2624,3479,-1,,,,,
2625,3480,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
2626,3481,530,,,,17.0,In silico
2627,3482,2246,Lipids and lipid-like molecules;Prenol lipids,1.1,class,2.0,In silico
2628,3484,-1,,,,,
2629,3485,29,,,,,
2630,3488,-1,,,,,
2631,3490,1152,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,1.0,subclass,2.0,In silico
2632,3492,-1,,,,,
2633,3496,-1,,,,,
2634,3500,-1,,,,,
2635,3504,-1,,,,,
2636,3507,-1,,,,,
2637,3511,-1,,,,,
2638,3516,677,,,,,
2639,3517,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
2640,3518,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
2641,3519,1617,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,In silico
2642,3520,3158,Lipids and lipid-like molecules;Sphingolipids,1.0,class,2.0,In silico
2643,3521,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
2644,3522,137,,,,,
2645,3523,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
2646,3524,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
2647,3525,3369,Lipids and lipid-like molecules;Sphingolipids;Ceramides,1.1,subclass,2.0,In silico
2648,3526,-1,,,,,
2649,3527,747,,,,,
2650,3528,-1,,,,,
2651,3529,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
2652,3530,-1,,,,,
2653,3532,1094,Benzenoids;Phenol ethers;Anisoles,1.1,subclass,2.0,In silico
2654,3533,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
2655,3534,1134,,,,,
2656,3535,-1,,,,,
2657,3536,1278,Lipids and lipid-like molecules;Prenol lipids,1.0,class,1.0,In silico
2658,3537,137,,,,,
2659,3538,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
2660,3540,1617,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,In silico
2661,3541,1079,,,,,
2662,3542,369,Organoheterocyclic compounds;Tetrapyrroles and derivatives,1.0,class,1.0,In silico
2663,3543,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
2664,3544,1134,,,,,
2665,3545,-1,,,,,
2666,3546,-1,,,,,
2667,3548,-1,,,,,
2668,3549,1094,Benzenoids;Phenol ethers;Anisoles,1.1,subclass,2.0,In silico
2669,3550,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
2670,3551,-1,,,,,
2671,3552,464,,,,,
2672,3555,137,,,,,
2673,3556,-1,,,,,
2674,3557,747,,,,,
2675,3558,-1,,,,,
2676,3559,2979,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,In silico
2677,3560,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
2678,3561,-1,,,,,
2679,3562,-1,,,,,
2680,3563,186,,,,,
2681,3564,-1,,,,,
2682,3565,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
2683,3566,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
2684,3567,137,,,,,
2685,3568,670,Benzenoids,0.5384615384615384,superclass,13.0,In silico
2686,3569,-1,,,,,
2687,3570,369,Organoheterocyclic compounds;Tetrapyrroles and derivatives,1.0,class,1.0,In silico
2688,3571,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
2689,3572,-1,,,,,
2690,3574,206,,,,,
2691,3575,-1,,,,,
2692,3578,670,Benzenoids,0.5384615384615384,superclass,13.0,In silico
2693,3579,1617,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,In silico
2694,3580,-1,,,,,
2695,3582,388,,,,,
2696,3583,260,,,,,
2697,3584,1134,,,,,
2698,3587,-1,,,,,
2699,3588,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
2700,3589,-1,,,,,
2701,3591,-1,,,,,
2702,3592,-1,,,,,
2703,3594,-1,,,,,
2704,3595,526,,,,,
2705,3596,-1,,,,,
2706,3597,733,Lipids and lipid-like molecules;Prenol lipids,1.0,class,3.0,In silico
2707,3598,369,Organoheterocyclic compounds;Tetrapyrroles and derivatives,1.0,class,1.0,In silico
2708,3600,2964,Benzenoids;Benzene and substituted derivatives,1.1,class,2.0,In silico
2709,3601,-1,,,,,
2710,3602,-1,,,,,
2711,3603,-1,,,,,
2712,3604,-1,,,,,
2713,3605,-1,,,,,
2714,3606,1617,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,In silico
2715,3607,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
2716,3609,-1,,,,,
2717,3610,-1,,,,,
2718,3611,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
2719,3612,670,Benzenoids,0.5384615384615384,superclass,13.0,In silico
2720,3614,294,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.0,subclass,1.0,In silico
2721,3617,764,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,2.0,In silico
2722,3618,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
2723,3619,-1,,,,,
2724,3620,1192,,,,,
2725,3622,-1,,,,,
2726,3623,-1,,,,,
2727,3624,-1,,,,,
2728,3625,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
2729,3626,-1,,,,,
2730,3628,-1,,,,,
2731,3629,38,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,29.0,In silico
2732,3630,-1,,,,,
2733,3631,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
2734,3632,930,,,,,
2735,3633,72,,,,,
2736,3635,2964,Benzenoids;Benzene and substituted derivatives,1.1,class,2.0,In silico
2737,3637,2468,,,,,
2738,3638,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
2739,3639,432,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,2.0,In silico
2740,3640,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
2741,3642,-1,,,,,
2742,3643,-1,,,,,
2743,3644,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
2744,3645,-1,,,,,
2745,3646,-1,,,,,
2746,3647,-1,,,,,
2747,3648,369,Organoheterocyclic compounds;Tetrapyrroles and derivatives,1.0,class,1.0,In silico
2748,3649,764,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,2.0,In silico
2749,3650,1094,Benzenoids;Phenol ethers;Anisoles,1.1,subclass,2.0,In silico
2750,3651,264,Lipids and lipid-like molecules;Prenol lipids,1.0,class,12.0,Library
2751,3652,-1,,,,,
2752,3653,-1,,,,,
2753,3654,526,,,,,
2754,3656,-1,,,,,
2755,3657,2979,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,In silico
2756,3659,-1,,,,,
2757,3660,-1,,,,,
2758,3661,-1,,,,,
2759,3662,670,Benzenoids,0.5384615384615384,superclass,13.0,In silico
2760,3663,-1,,,,,
2761,3664,608,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,2.0,Library
2762,3665,-1,,,,,
2763,3666,3342,Lipids and lipid-like molecules,0.7666666666666666,superclass,3.0,In silico
